transaction_id,contract_id,client_id,payment_amt,payment_code,transaction_datetime,total_amount_paid_before,avg_amount_per_transaction_before,num_payments_before,num_contracts_before,num_defaults_before,entity_type,entity_year_established,entity_age
17788,991,11,320.0,PAYMENT,2018-04-22 18:08:36,43349.98,2281.58,19,2,2,Australian Private Company,1999,26
20125,991,11,2000.0,PAYMENT,2018-05-21 18:08:35,43669.98,2183.5,20,2,2,Australian Private Company,1999,26
20126,991,11,320.0,PAYMENT,2018-05-21 18:08:35,45669.98,2174.76,21,2,2,Australian Private Company,1999,26
22686,991,11,2000.0,PAYMENT,2018-06-21 18:08:52,45989.98,2090.45,22,2,2,Australian Private Company,1999,26
22687,991,11,320.0,PAYMENT,2018-06-21 18:08:52,47989.98,2086.52,23,2,2,Australian Private Company,1999,26
25333,991,11,2000.0,PAYMENT,2018-07-22 18:08:11,48309.98,2012.92,24,2,2,Australian Private Company,1999,26
25334,991,11,320.0,PAYMENT,2018-07-22 18:08:11,50309.98,2012.4,25,2,2,Australian Private Company,1999,26
22314,1493,12,30050.0,PAYMENT,2018-06-18 18:08:42,0.0,0.0,0,0,0,Australian Private Company,2000,25
22315,1493,12,50.0,PAYMENT,2018-06-18 18:08:42,30050.0,30050.0,1,1,0,Australian Private Company,2000,25
22696,1493,12,2550.0,PAYMENT,2018-06-21 18:08:52,30100.0,15050.0,2,1,0,Australian Private Company,2000,25
22697,1493,12,400.0,PAYMENT,2018-06-21 18:08:52,32650.0,10883.33,3,1,0,Australian Private Company,2000,25
24996,1493,12,2500.0,PAYMENT,2018-07-18 18:09:20,33050.0,8262.5,4,1,0,Australian Private Company,2000,25
24997,1493,12,400.0,PAYMENT,2018-07-18 18:09:20,35550.0,7110.0,5,1,0,Australian Private Company,2000,25
850,493,13,416.67,PAYMENT,2017-07-16 18:08:21,0.0,0.0,0,0,0,Australian Private Company,2002,23
851,493,13,33.33,PAYMENT,2017-07-16 18:08:21,416.67,416.67,1,1,0,Australian Private Company,2002,23
2660,493,13,416.67,PAYMENT,2017-08-14 18:09:03,450.0,225.0,2,1,0,Australian Private Company,2002,23
2661,493,13,33.33,PAYMENT,2017-08-14 18:09:03,866.67,288.89,3,1,0,Australian Private Company,2002,23
4231,493,13,416.67,PAYMENT,2017-09-12 18:09:40,900.0,225.0,4,1,0,Australian Private Company,2002,23
4232,493,13,33.33,PAYMENT,2017-09-12 18:09:40,1316.67,263.33,5,1,0,Australian Private Company,2002,23
4233,493,13,416.67,PAYMENT,2017-09-12 18:09:40,1350.0,225.0,6,1,0,Australian Private Company,2002,23
4234,493,13,33.33,PAYMENT,2017-09-12 18:09:40,1766.67,252.38,7,1,0,Australian Private Company,2002,23
4235,493,13,416.67,PAYMENT,2017-09-12 18:09:40,1800.0,225.0,8,1,0,Australian Private Company,2002,23
4236,493,13,33.33,PAYMENT,2017-09-12 18:09:40,2216.67,246.3,9,1,0,Australian Private Company,2002,23
4237,493,13,416.67,PAYMENT,2017-09-12 18:09:40,2250.0,225.0,10,1,0,Australian Private Company,2002,23
4238,493,13,33.33,PAYMENT,2017-09-12 18:09:40,2666.67,242.42,11,1,0,Australian Private Company,2002,23
4239,493,13,33.33,PAYMENT,2017-09-12 18:09:40,2700.0,225.0,12,1,0,Australian Private Company,2002,23
4240,493,13,148.84,PAYMENT,2017-09-12 18:09:40,2733.33,210.26,13,1,0,Australian Private Company,2002,23
5209,493,13,416.67,PAYMENT,2017-09-28 18:08:09,2882.17,205.87,14,1,0,Australian Private Company,2002,23
5210,493,13,33.33,PAYMENT,2017-09-28 18:08:09,3298.84,219.92,15,1,0,Australian Private Company,2002,23
5211,493,13,416.67,PAYMENT,2017-09-28 18:08:09,3332.17,208.26,16,1,0,Australian Private Company,2002,23
5212,493,13,33.33,PAYMENT,2017-09-28 18:08:09,3748.84,220.52,17,1,0,Australian Private Company,2002,23
5213,493,13,416.67,PAYMENT,2017-09-28 18:08:09,3782.17,210.12,18,1,0,Australian Private Company,2002,23
5214,493,13,33.33,PAYMENT,2017-09-28 18:08:09,4198.84,220.99,19,1,0,Australian Private Company,2002,23
5217,493,13,33.33,PAYMENT,2017-09-28 18:08:09,4232.17,211.61,20,1,0,Australian Private Company,2002,23
5218,493,13,163.43,PAYMENT,2017-09-28 18:08:09,4265.5,203.12,21,1,0,Australian Private Company,2002,23
5219,493,13,104.4,PAYMENT,2017-09-28 18:08:09,4428.93,201.32,22,1,0,Australian Private Company,2002,23
11508,1038,14,10049.96,PAYMENT,2018-01-17 17:08:18,0.0,0.0,0,0,0,Australian Private Company,2002,23
11509,1038,14,50.0,PAYMENT,2018-01-17 17:08:18,10049.96,10049.96,1,1,0,Australian Private Company,2002,23
11770,1038,14,883.33,PAYMENT,2018-01-21 17:08:22,10099.96,5049.98,2,1,0,Australian Private Company,2002,23
11771,1038,14,133.33,PAYMENT,2018-01-21 17:08:22,10983.29,3661.1,3,1,0,Australian Private Company,2002,23
14361,1038,14,833.33,PAYMENT,2018-03-04 17:08:28,11116.62,2779.16,4,1,0,Australian Private Company,2002,23
14362,1038,14,133.33,PAYMENT,2018-03-04 17:08:28,11949.95,2389.99,5,1,0,Australian Private Company,2002,23
16214,1038,14,833.33,PAYMENT,2018-04-02 18:08:29,12083.28,2013.88,6,1,0,Australian Private Company,2002,23
16215,1038,14,133.33,PAYMENT,2018-04-02 18:08:29,12916.61,1845.23,7,1,0,Australian Private Company,2002,23
18533,1038,14,833.33,PAYMENT,2018-05-02 18:08:30,13049.94,1631.24,8,1,0,Australian Private Company,2002,23
18534,1038,14,133.33,PAYMENT,2018-05-02 18:08:30,13883.27,1542.59,9,1,0,Australian Private Company,2002,23
20923,1038,14,833.33,PAYMENT,2018-06-03 18:08:33,14016.6,1401.66,10,1,0,Australian Private Company,2002,23
20924,1038,14,133.33,PAYMENT,2018-06-03 18:08:33,14849.93,1349.99,11,1,0,Australian Private Company,2002,23
23514,1038,14,833.33,PAYMENT,2018-07-02 18:08:46,14983.26,1248.6,12,1,0,Australian Private Company,2002,23
23515,1038,14,133.33,PAYMENT,2018-07-02 18:08:46,15816.59,1216.66,13,1,0,Australian Private Company,2002,23
1748,97,15,416.67,PAYMENT,2017-07-30 18:08:41,0.0,0.0,0,0,0,Australian Private Company,2005,20
1749,97,15,70.83,PAYMENT,2017-07-30 18:08:41,416.67,416.67,1,1,0,Australian Private Company,2005,20
14049,1121,16,10049.96,PAYMENT,2018-02-27 17:08:23,0.0,0.0,0,0,0,Australian Private Company,2009,16
14050,1121,16,50.0,PAYMENT,2018-02-27 17:08:23,10049.96,10049.96,1,1,0,Australian Private Company,2009,16
14365,1121,16,883.33,PAYMENT,2018-03-04 17:08:28,10099.96,5049.98,2,1,0,Australian Private Company,2009,16
14366,1121,16,133.33,PAYMENT,2018-03-04 17:08:28,10983.29,3661.1,3,1,0,Australian Private Company,2009,16
16027,1121,16,833.33,PAYMENT,2018-03-27 17:08:27,11116.62,2779.16,4,1,0,Australian Private Company,2009,16
16028,1121,16,133.33,PAYMENT,2018-03-27 17:08:27,11949.95,2389.99,5,1,0,Australian Private Company,2009,16
18258,1121,16,833.33,PAYMENT,2018-04-29 18:08:30,12083.28,2013.88,6,1,0,Australian Private Company,2009,16
18259,1121,16,133.33,PAYMENT,2018-04-29 18:08:30,12916.61,1845.23,7,1,0,Australian Private Company,2009,16
20463,1121,16,833.33,PAYMENT,2018-05-27 18:08:34,13049.94,1631.24,8,1,0,Australian Private Company,2009,16
20464,1121,16,133.33,PAYMENT,2018-05-27 18:08:34,13883.27,1542.59,9,1,0,Australian Private Company,2009,16
23122,1121,16,833.33,PAYMENT,2018-06-27 18:08:45,14016.6,1401.66,10,1,0,Australian Private Company,2009,16
23123,1121,16,133.33,PAYMENT,2018-06-27 18:08:45,14849.93,1349.99,11,1,0,Australian Private Company,2009,16
689,624,17,1049.96,PAYMENT,2017-07-12 18:08:17,0.0,0.0,0,0,0,Individual/Sole Trader,2012,13
690,624,17,50.0,PAYMENT,2017-07-12 18:08:17,1049.96,1049.96,1,1,0,Individual/Sole Trader,2012,13
826,624,17,133.33,PAYMENT,2017-07-16 18:08:21,1099.96,549.98,2,1,0,Individual/Sole Trader,2012,13
827,624,17,13.33,PAYMENT,2017-07-16 18:08:21,1233.29,411.1,3,1,0,Individual/Sole Trader,2012,13
2522,624,17,83.33,PAYMENT,2017-08-13 18:08:59,1246.62,311.65,4,1,0,Individual/Sole Trader,2012,13
2523,624,17,13.33,PAYMENT,2017-08-13 18:08:59,1329.95,265.99,5,1,0,Individual/Sole Trader,2012,13
4249,624,17,83.33,PAYMENT,2017-09-12 18:09:40,1343.28,223.88,6,1,0,Individual/Sole Trader,2012,13
4250,624,17,13.33,PAYMENT,2017-09-12 18:09:40,1426.61,203.8,7,1,0,Individual/Sole Trader,2012,13
5965,624,17,83.33,PAYMENT,2017-10-12 17:08:12,1439.94,179.99,8,1,0,Individual/Sole Trader,2012,13
5966,624,17,13.33,PAYMENT,2017-10-12 17:08:12,1523.27,169.25,9,1,0,Individual/Sole Trader,2012,13
7582,624,17,83.33,PAYMENT,2017-11-12 17:08:13,1536.6,153.66,10,1,0,Individual/Sole Trader,2012,13
7583,624,17,13.33,PAYMENT,2017-11-12 17:08:13,1619.93,147.27,11,1,0,Individual/Sole Trader,2012,13
9404,624,17,83.33,PAYMENT,2017-12-12 17:08:15,1633.26,136.1,12,1,0,Individual/Sole Trader,2012,13
9405,624,17,13.33,PAYMENT,2017-12-12 17:08:15,1716.59,132.05,13,1,0,Individual/Sole Trader,2012,13
11181,624,17,83.33,PAYMENT,2018-01-14 17:08:20,1729.92,123.57,14,1,0,Individual/Sole Trader,2012,13
11182,624,17,13.33,PAYMENT,2018-01-14 17:08:20,1813.25,120.88,15,1,0,Individual/Sole Trader,2012,13
12985,624,17,83.33,PAYMENT,2018-02-12 17:08:21,1826.58,114.16,16,1,0,Individual/Sole Trader,2012,13
12986,624,17,13.33,PAYMENT,2018-02-12 17:08:21,1909.91,112.35,17,1,0,Individual/Sole Trader,2012,13
14938,624,17,83.33,PAYMENT,2018-03-12 17:08:25,1923.24,106.85,18,1,0,Individual/Sole Trader,2012,13
14939,624,17,13.33,PAYMENT,2018-03-12 17:08:25,2006.57,105.61,19,1,0,Individual/Sole Trader,2012,13
16992,624,17,83.33,PAYMENT,2018-04-12 18:08:26,2019.9,100.99,20,1,0,Individual/Sole Trader,2012,13
16993,624,17,13.33,PAYMENT,2018-04-12 18:08:26,2103.23,100.15,21,1,0,Individual/Sole Trader,2012,13
19199,624,17,83.33,PAYMENT,2018-05-13 18:08:32,2116.56,96.21,22,1,0,Individual/Sole Trader,2012,13
19200,624,17,13.33,PAYMENT,2018-05-13 18:08:32,2199.89,95.65,23,1,0,Individual/Sole Trader,2012,13
21752,624,17,83.33,PAYMENT,2018-06-12 18:09:01,2213.22,92.22,24,1,0,Individual/Sole Trader,2012,13
21753,624,17,13.33,PAYMENT,2018-06-12 18:09:01,2296.55,91.86,25,1,0,Individual/Sole Trader,2012,13
4366,769,18,5050.04,PAYMENT,2017-09-14 18:09:43,0.0,0.0,0,0,0,Australian Private Company,2012,13
4367,769,18,50.0,PAYMENT,2017-09-14 18:09:43,5050.04,5050.04,1,1,0,Australian Private Company,2012,13
4501,769,18,466.67,PAYMENT,2017-09-17 18:08:10,5100.04,2550.02,2,1,0,Australian Private Company,2012,13
4502,769,18,66.66,PAYMENT,2017-09-17 18:08:10,5566.71,1855.57,3,1,0,Australian Private Company,2012,13
6047,769,18,416.67,PAYMENT,2017-10-15 17:08:11,5633.37,1408.34,4,1,0,Australian Private Company,2012,13
6048,769,18,66.66,PAYMENT,2017-10-15 17:08:11,6050.04,1210.01,5,1,0,Australian Private Company,2012,13
7788,769,18,416.67,PAYMENT,2017-11-14 17:08:12,6116.7,1019.45,6,1,0,Australian Private Company,2012,13
7789,769,18,66.66,PAYMENT,2017-11-14 17:08:12,6533.37,933.34,7,1,0,Australian Private Company,2012,13
9521,769,18,416.67,PAYMENT,2017-12-14 17:08:16,6600.03,825.0,8,1,0,Australian Private Company,2012,13
9522,769,18,66.66,PAYMENT,2017-12-14 17:08:16,7016.7,779.63,9,1,0,Australian Private Company,2012,13
11206,769,18,416.67,PAYMENT,2018-01-14 17:08:21,7083.36,708.34,10,1,0,Australian Private Company,2012,13
11207,769,18,66.66,PAYMENT,2018-01-14 17:08:21,7500.03,681.82,11,1,0,Australian Private Company,2012,13
13157,769,18,416.67,PAYMENT,2018-02-14 17:08:22,7566.69,630.56,12,1,0,Australian Private Company,2012,13
13158,769,18,66.66,PAYMENT,2018-02-14 17:08:22,7983.36,614.1,13,1,0,Australian Private Company,2012,13
15068,769,18,416.67,PAYMENT,2018-03-14 17:08:25,8050.02,575.0,14,1,0,Australian Private Company,2012,13
15069,769,18,66.66,PAYMENT,2018-03-14 17:08:25,8466.69,564.45,15,1,0,Australian Private Company,2012,13
17096,769,18,416.67,PAYMENT,2018-04-15 18:08:28,8533.35,533.33,16,1,0,Australian Private Company,2012,13
17097,769,18,66.66,PAYMENT,2018-04-15 18:08:28,8950.02,526.47,17,1,0,Australian Private Company,2012,13
19453,769,18,416.67,PAYMENT,2018-05-14 18:08:30,9016.68,500.93,18,1,0,Australian Private Company,2012,13
19454,769,18,66.66,PAYMENT,2018-05-14 18:08:30,9433.35,496.49,19,1,0,Australian Private Company,2012,13
21955,769,18,416.67,PAYMENT,2018-06-14 18:08:46,9500.01,475.0,20,1,0,Australian Private Company,2012,13
21956,769,18,66.66,PAYMENT,2018-06-14 18:08:46,9916.68,472.22,21,1,0,Australian Private Company,2012,13
24501,769,18,416.67,PAYMENT,2018-07-15 18:09:19,9983.34,453.79,22,1,0,Australian Private Company,2012,13
24502,769,18,66.66,PAYMENT,2018-07-15 18:09:19,10400.01,452.17,23,1,0,Australian Private Company,2012,13
1668,397,19,583.33,PAYMENT,2017-07-27 18:08:40,0.0,0.0,0,0,0,Individual/Sole Trader,2000,25
1669,397,19,87.5,PAYMENT,2017-07-27 18:08:40,583.33,583.33,1,1,0,Individual/Sole Trader,2000,25
3409,397,19,583.33,PAYMENT,2017-08-27 18:09:20,670.83,335.42,2,1,0,Individual/Sole Trader,2000,25
3410,397,19,87.5,PAYMENT,2017-08-27 18:09:20,1254.16,418.05,3,1,0,Individual/Sole Trader,2000,25
5188,397,19,583.33,PAYMENT,2017-09-27 18:08:09,1341.66,335.42,4,1,0,Individual/Sole Trader,2000,25
5189,397,19,87.5,PAYMENT,2017-09-27 18:08:09,1924.99,385.0,5,1,0,Individual/Sole Trader,2000,25
6912,397,19,583.33,PAYMENT,2017-10-29 17:08:13,2012.49,335.42,6,1,0,Individual/Sole Trader,2000,25
6913,397,19,87.5,PAYMENT,2017-10-29 17:08:13,2595.82,370.83,7,1,0,Individual/Sole Trader,2000,25
8615,397,19,583.33,PAYMENT,2017-11-27 17:08:16,2683.32,335.42,8,1,0,Individual/Sole Trader,2000,25
8616,397,19,87.5,PAYMENT,2017-11-27 17:08:16,3266.65,362.96,9,1,0,Individual/Sole Trader,2000,25
10357,397,19,583.33,PAYMENT,2017-12-27 17:08:17,3354.15,335.42,10,1,0,Individual/Sole Trader,2000,25
10358,397,19,87.5,PAYMENT,2017-12-27 17:08:17,3937.48,357.95,11,1,0,Individual/Sole Trader,2000,25
12098,397,19,583.33,PAYMENT,2018-01-28 17:08:21,4024.98,335.42,12,1,0,Individual/Sole Trader,2000,25
12099,397,19,87.5,PAYMENT,2018-01-28 17:08:21,4608.31,354.49,13,1,0,Individual/Sole Trader,2000,25
14996,1162,20,4049.96,PAYMENT,2018-03-13 17:08:23,0.0,0.0,0,0,0,Individual/Sole Trader,2010,15
14997,1162,20,50.0,PAYMENT,2018-03-13 17:08:23,4049.96,4049.96,1,1,0,Individual/Sole Trader,2010,15
15264,1162,20,383.33,PAYMENT,2018-03-18 17:08:23,4099.96,2049.98,2,1,0,Individual/Sole Trader,2010,15
15265,1162,20,46.67,PAYMENT,2018-03-18 17:08:23,4483.29,1494.43,3,1,0,Individual/Sole Trader,2010,15
17084,1162,20,333.33,PAYMENT,2018-04-15 18:08:27,4529.96,1132.49,4,1,0,Individual/Sole Trader,2010,15
17085,1162,20,46.67,PAYMENT,2018-04-15 18:08:27,4863.29,972.66,5,1,0,Individual/Sole Trader,2010,15
19211,1162,20,333.33,PAYMENT,2018-05-13 18:08:33,4909.96,818.33,6,1,0,Individual/Sole Trader,2010,15
19212,1162,20,46.67,PAYMENT,2018-05-13 18:08:33,5243.29,749.04,7,1,0,Individual/Sole Trader,2010,15
21854,1162,20,333.33,PAYMENT,2018-06-13 18:09:11,5289.96,661.24,8,1,0,Individual/Sole Trader,2010,15
21855,1162,20,46.67,PAYMENT,2018-06-13 18:09:11,5623.29,624.81,9,1,0,Individual/Sole Trader,2010,15
24491,1162,20,333.33,PAYMENT,2018-07-15 18:09:19,5669.96,567.0,10,1,0,Individual/Sole Trader,2010,15
24492,1162,20,46.67,PAYMENT,2018-07-15 18:09:19,6003.29,545.75,11,1,0,Individual/Sole Trader,2010,15
287,121,21,416.67,PAYMENT,2017-07-05 18:08:08,0.0,0.0,0,0,0,Individual/Sole Trader,1999,26
288,121,21,58.33,PAYMENT,2017-07-05 18:08:08,416.67,416.67,1,1,0,Individual/Sole Trader,1999,26
379,121,21,416.67,DEFAULT,2017-07-09 18:08:10,475.0,237.5,2,1,0,Individual/Sole Trader,1999,26
380,121,21,58.33,DEFAULT,2017-07-09 18:08:10,475.0,237.5,2,1,1,Individual/Sole Trader,1999,26
856,121,21,416.67,PAYMENT,2017-07-16 18:08:21,475.0,237.5,2,1,2,Individual/Sole Trader,1999,26
857,121,21,58.33,PAYMENT,2017-07-16 18:08:21,891.67,297.22,3,1,2,Individual/Sole Trader,1999,26
2136,121,21,416.67,PAYMENT,2017-08-06 18:08:50,950.0,237.5,4,1,2,Individual/Sole Trader,1999,26
2137,121,21,58.33,PAYMENT,2017-08-06 18:08:50,1366.67,273.33,5,1,2,Individual/Sole Trader,1999,26
2295,121,21,416.67,DEFAULT,2017-08-08 18:08:54,1425.0,237.5,6,1,2,Individual/Sole Trader,1999,26
2296,121,21,58.33,DEFAULT,2017-08-08 18:08:54,1425.0,237.5,6,1,3,Individual/Sole Trader,1999,26
2664,121,21,416.67,PAYMENT,2017-08-14 18:09:03,1425.0,237.5,6,1,4,Individual/Sole Trader,1999,26
2665,121,21,58.33,PAYMENT,2017-08-14 18:09:03,1841.67,263.1,7,1,4,Individual/Sole Trader,1999,26
6771,857,22,5050.04,PAYMENT,2017-10-26 17:08:13,0.0,0.0,0,0,0,Individual/Sole Trader,2010,15
6772,857,22,50.0,PAYMENT,2017-10-26 17:08:13,5050.04,5050.04,1,1,0,Individual/Sole Trader,2010,15
6898,857,22,466.67,PAYMENT,2017-10-29 17:08:12,5100.04,2550.02,2,1,0,Individual/Sole Trader,2010,15
6899,857,22,66.66,PAYMENT,2017-10-29 17:08:12,5566.71,1855.57,3,1,0,Individual/Sole Trader,2010,15
8478,857,22,416.67,PAYMENT,2017-11-26 17:08:15,5633.37,1408.34,4,1,0,Individual/Sole Trader,2010,15
8479,857,22,66.66,PAYMENT,2017-11-26 17:08:15,6050.04,1210.01,5,1,0,Individual/Sole Trader,2010,15
10226,857,22,416.67,PAYMENT,2017-12-26 17:08:16,6116.7,1019.45,6,1,0,Individual/Sole Trader,2010,15
10227,857,22,66.66,PAYMENT,2017-12-26 17:08:16,6533.37,933.34,7,1,0,Individual/Sole Trader,2010,15
12090,857,22,416.67,PAYMENT,2018-01-28 17:08:21,6600.03,825.0,8,1,0,Individual/Sole Trader,2010,15
12091,857,22,66.66,PAYMENT,2018-01-28 17:08:21,7016.7,779.63,9,1,0,Individual/Sole Trader,2010,15
13999,857,22,416.67,PAYMENT,2018-02-26 17:08:22,7083.36,708.34,10,1,0,Individual/Sole Trader,2010,15
14000,857,22,66.66,PAYMENT,2018-02-26 17:08:22,7500.03,681.82,11,1,0,Individual/Sole Trader,2010,15
15930,857,22,416.67,PAYMENT,2018-03-26 17:08:24,7566.69,630.56,12,1,0,Individual/Sole Trader,2010,15
15931,857,22,66.66,PAYMENT,2018-03-26 17:08:24,7983.36,614.1,13,1,0,Individual/Sole Trader,2010,15
18105,857,22,416.67,PAYMENT,2018-04-26 18:08:30,8050.02,575.0,14,1,0,Individual/Sole Trader,2010,15
18106,857,22,66.66,PAYMENT,2018-04-26 18:08:30,8466.69,564.45,15,1,0,Individual/Sole Trader,2010,15
20431,857,22,416.67,PAYMENT,2018-05-27 18:08:33,8533.35,533.33,16,1,0,Individual/Sole Trader,2010,15
20432,857,22,66.66,PAYMENT,2018-05-27 18:08:33,8950.02,526.47,17,1,0,Individual/Sole Trader,2010,15
23022,857,22,416.67,PAYMENT,2018-06-26 18:08:46,9016.68,500.93,18,1,0,Individual/Sole Trader,2010,15
23023,857,22,66.66,PAYMENT,2018-06-26 18:08:46,9433.35,496.49,19,1,0,Individual/Sole Trader,2010,15
245,29,23,500.0,PAYMENT,2017-07-04 18:08:07,0.0,0.0,0,0,0,Family Partnership,2000,25
246,29,23,60.0,PAYMENT,2017-07-04 18:08:07,500.0,500.0,1,1,0,Family Partnership,2000,25
21,351,24,166.67,PAYMENT,2017-07-02 18:08:02,0.0,0.0,0,0,0,Individual/Sole Trader,2016,9
22,351,24,25.0,PAYMENT,2017-07-02 18:08:02,166.67,166.67,1,1,0,Individual/Sole Trader,2016,9
1842,351,24,166.67,PAYMENT,2017-07-31 18:08:44,191.67,95.84,2,1,0,Individual/Sole Trader,2016,9
1843,351,24,25.0,PAYMENT,2017-07-31 18:08:44,358.34,119.45,3,1,0,Individual/Sole Trader,2016,9
3606,351,24,166.67,PAYMENT,2017-08-31 18:09:25,383.34,95.84,4,1,0,Individual/Sole Trader,2016,9
3607,351,24,25.0,PAYMENT,2017-08-31 18:09:25,550.01,110.0,5,1,0,Individual/Sole Trader,2016,9
5304,351,24,166.67,PAYMENT,2017-10-02 17:08:12,575.01,95.84,6,1,0,Individual/Sole Trader,2016,9
5305,351,24,25.0,PAYMENT,2017-10-02 17:08:12,741.68,105.95,7,1,0,Individual/Sole Trader,2016,9
5512,351,24,166.67,DEFAULT,2017-10-04 17:08:10,766.68,95.84,8,1,0,Individual/Sole Trader,2016,9
5513,351,24,25.0,DEFAULT,2017-10-04 17:08:10,766.68,95.84,8,1,1,Individual/Sole Trader,2016,9
5862,351,24,166.67,PAYMENT,2017-10-10 17:08:10,766.68,95.84,8,1,2,Individual/Sole Trader,2016,9
5863,351,24,25.0,PAYMENT,2017-10-10 17:08:10,933.35,103.71,9,1,2,Individual/Sole Trader,2016,9
6993,351,24,166.67,PAYMENT,2017-10-31 17:08:12,958.35,95.84,10,1,2,Individual/Sole Trader,2016,9
6994,351,24,25.0,PAYMENT,2017-10-31 17:08:12,1125.02,102.27,11,1,2,Individual/Sole Trader,2016,9
8751,351,24,166.67,PAYMENT,2017-11-30 17:08:14,1150.02,95.84,12,1,2,Individual/Sole Trader,2016,9
8752,351,24,25.0,PAYMENT,2017-11-30 17:08:14,1316.69,101.28,13,1,2,Individual/Sole Trader,2016,9
10456,351,24,166.67,PAYMENT,2018-01-01 17:08:16,1341.69,95.84,14,1,2,Individual/Sole Trader,2016,9
10457,351,24,25.0,PAYMENT,2018-01-01 17:08:16,1508.36,100.56,15,1,2,Individual/Sole Trader,2016,9
11588,1040,25,8050.04,PAYMENT,2018-01-18 17:08:17,0.0,0.0,0,0,0,Australian Private Company,2016,9
11589,1040,25,50.0,PAYMENT,2018-01-18 17:08:18,8050.04,8050.04,1,1,0,Australian Private Company,2016,9
11750,1040,25,716.67,PAYMENT,2018-01-21 17:08:21,8100.04,4050.02,2,1,0,Australian Private Company,2016,9
11751,1040,25,106.66,PAYMENT,2018-01-21 17:08:21,8816.71,2938.9,3,1,0,Australian Private Company,2016,9
13390,1040,25,666.67,PAYMENT,2018-02-18 17:08:23,8923.37,2230.84,4,1,0,Australian Private Company,2016,9
13391,1040,25,106.66,PAYMENT,2018-02-18 17:08:23,9590.04,1918.01,5,1,0,Australian Private Company,2016,9
13576,1040,25,666.67,DEFAULT,2018-02-20 17:08:22,9696.7,1616.12,6,1,0,Australian Private Company,2016,9
13577,1040,25,106.66,DEFAULT,2018-02-20 17:08:22,9696.7,1616.12,6,1,1,Australian Private Company,2016,9
14009,1040,25,666.67,PAYMENT,2018-02-26 17:08:22,9696.7,1616.12,6,1,2,Australian Private Company,2016,9
14010,1040,25,106.66,PAYMENT,2018-02-26 17:08:22,10363.37,1480.48,7,1,2,Australian Private Company,2016,9
14159,1040,25,666.67,DEFAULT,2018-02-28 17:08:22,10470.03,1308.75,8,1,2,Australian Private Company,2016,9
14160,1040,25,106.66,DEFAULT,2018-02-28 17:08:22,10470.03,1308.75,8,1,3,Australian Private Company,2016,9
14825,1040,25,666.67,PAYMENT,2018-03-11 17:08:25,10470.03,1308.75,8,1,4,Australian Private Company,2016,9
14826,1040,25,106.66,PAYMENT,2018-03-11 17:08:25,11136.7,1237.41,9,1,4,Australian Private Company,2016,9
15312,1040,25,666.67,PAYMENT,2018-03-18 17:08:25,11243.36,1124.34,10,1,4,Australian Private Company,2016,9
15313,1040,25,106.66,PAYMENT,2018-03-18 17:08:25,11910.03,1082.73,11,1,4,Australian Private Company,2016,9
17464,1040,25,666.67,PAYMENT,2018-04-18 18:08:28,12016.69,1001.39,12,1,4,Australian Private Company,2016,9
17465,1040,25,106.66,PAYMENT,2018-04-18 18:08:28,12683.36,975.64,13,1,4,Australian Private Company,2016,9
19912,1040,25,666.67,PAYMENT,2018-05-20 18:08:33,12790.02,913.57,14,1,4,Australian Private Company,2016,9
19913,1040,25,106.66,PAYMENT,2018-05-20 18:08:33,13456.69,897.11,15,1,4,Australian Private Company,2016,9
